datasetid,splitid,modelname,slicename,slicevalue,nrows,mae,rmse,mape
B4,roll_01,persistence,is_daylight,1,63,588.2982472814404,791.3379254815911,58.39777196399901
B4,roll_01,persistence,overall,ALL,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,pool_on,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,pool_switch,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,pv_regime,high,2,584.256472315625,750.1262088915489,133.92502136723658
B4,roll_01,persistence,pv_regime,low,41,611.6269766379464,790.4070281572045,63.376476480707545
B4,roll_01,persistence,pv_regime,med,4,1066.3141442061528,1248.0122501033397,122.71549943859613
B4,roll_01,persistence,pv_regime,night,80,475.052073608498,650.1660291603042,37.07014542310918
B4,roll_01,persistence,temp_bin,0,3,515.7197115360277,731.2974048162598,11.976930058871758
B4,roll_01,persistence,temp_bin,1,19,545.2004060204459,771.2952192648776,56.55299239509822
B4,roll_01,persistence,temp_bin,2,97,540.5420992221807,720.4474845251193,49.65811631103188
B4,roll_01,persistence,temp_bin,3,8,522.011372342927,664.5034371479896,49.43553527412829
B4,roll_01,rf,flag_demand_imputed,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,flag_pool_imputed,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,flag_pv_imputed,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,flag_temp_imputed,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,gaplendemandbin,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,gaplenpoolbin,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,gaplenpvbin,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,gaplentempbin,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,imputed_any,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,imputed_count,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,is_daylight,0,64,524.4964918644928,663.6646811524,46.682569207818936
B4,roll_01,rf,is_daylight,1,63,478.0933340584191,595.2443605939804,50.3437206956669
B4,roll_01,rf,overall,ALL,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,pool_on,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,pool_switch,0,127,501.4776025591177,630.6523946918169,48.49873096950731
B4,roll_01,rf,pv_regime,high,2,1001.6529310126195,1078.1693549454078,213.53684924169946
B4,roll_01,rf,pv_regime,low,41,479.65242021502394,584.3576518808734,51.11411443155587
B4,roll_01,rf,pv_regime,med,4,803.1408722824013,882.4858638785322,88.74375036989304
B4,roll_01,rf,pv_regime,night,80,485.075461812964,623.200391715288,41.02014301838331
B4,roll_01,rf,temp_bin,0,3,1313.5612966597228,1342.2927033056656,30.002345741697066
B4,roll_01,rf,temp_bin,1,19,432.78518188937403,529.614534986712,54.897065101908595
B4,roll_01,rf,temp_bin,2,97,493.25611449746697,623.0659564523515,47.95613269679488
B4,roll_01,rf,temp_bin,3,8,459.77625910954686,514.7422339992404,46.817835922121134
B4,roll_02,mlr,flag_demand_imputed,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,flag_pool_imputed,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,flag_pv_imputed,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,flag_temp_imputed,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,gaplendemandbin,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,gaplenpoolbin,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,gaplenpvbin,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,gaplentempbin,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,imputed_any,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,imputed_count,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,is_daylight,0,75,463.8828329893274,564.8543159630372,60.36784468364264
B4,roll_02,mlr,is_daylight,1,63,526.8851918561004,721.384892118209,135.65678952606586
B4,roll_02,mlr,overall,ALL,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,pool_on,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,pool_switch,0,138,492.64477942850635,641.072968963755,94.73888472040106
B4,roll_02,mlr,pv_regime,high,4,737.5480695382589,846.3196670681878,461.2834294732668
B4,roll_02,mlr,pv_regime,low,31,575.9235058019258,793.1184022177162,57.02662405872429
B4,roll_02,mlr,pv_regime,med,18,537.320749735639,707.2910151748979,263.5480289815697
B4,roll_02,mlr,pv_regime,night,85,441.28688362211346,546.0513761201091,55.4957941886303
B4,roll_02,mlr,temp_bin,0,3,257.1489018641475,306.576608585012,13.641817201265805
B4,roll_02,mlr,temp_bin,1,68,420.1534262761726,533.9148690990675,52.135456738839615
B4,roll_02,mlr,temp_bin,2,65,580.8397938746793,750.875969740424,134.76873564898645
B4,roll_02,mlr,temp_bin,3,2,444.25663345377154,447.29050360115156,363.93088219316843
B4,roll_02,persistence,flag_demand_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,flag_pool_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,flag_pv_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,flag_temp_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,gaplendemandbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,gaplenpoolbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,gaplenpvbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,gaplentempbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,imputed_any,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,imputed_count,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,is_daylight,0,75,409.9004097945559,582.1585908325401,34.44242025835671
B4,roll_02,persistence,is_daylight,1,63,625.079395070522,891.9204834453851,129.65683579995323
B4,roll_02,persistence,overall,ALL,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,pool_on,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,pool_switch,0,138,508.13429437706225,739.8395940510944,77.90987083169425
B4,roll_02,persistence,pv_regime,high,4,843.5037588234306,873.7891258005028,440.0433006712523
B4,roll_02,persistence,pv_regime,low,31,711.9626111037645,1008.329260275867,66.29987603745661
B4,roll_02,persistence,pv_regime,med,18,567.3528489785648,844.534121201102,228.40271758627907
B4,roll_02,persistence,pv_regime,night,85,405.4744160342354,575.2254372349396,33.23345762793671
B4,roll_02,persistence,temp_bin,0,3,382.3570183568704,545.265013648467,19.868913894800745
B4,roll_02,persistence,temp_bin,1,68,373.1117492308321,562.9746647077951,31.641966270073702
B4,roll_02,persistence,temp_bin,2,65,660.379040866371,901.7692215018247,121.2071109849189
B4,roll_02,persistence,temp_bin,3,2,339.6124824766389,342.7432627370007,330.9197563523324
B4,roll_02,rf,flag_demand_imputed,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,flag_pool_imputed,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,flag_pv_imputed,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,flag_temp_imputed,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,gaplendemandbin,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,gaplenpoolbin,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,gaplenpvbin,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,gaplentempbin,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,imputed_any,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,imputed_count,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,is_daylight,0,75,405.5715135208687,481.53079054776464,39.60006395557612
B4,roll_02,rf,is_daylight,1,63,608.4288312822007,803.8483804154497,150.89352830909172
B4,roll_02,rf,overall,ALL,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,pool_on,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,pool_switch,0,138,498.18028902060723,648.8520657546286,90.4079498560941
B4,roll_02,rf,pv_regime,high,4,757.3754902966774,828.1028856855951,553.9327813740645
B4,roll_02,rf,pv_regime,low,31,682.8889712787432,909.661476183956,71.47012512191617
B4,roll_02,rf,pv_regime,med,18,585.4827472137254,769.6901029566005,269.7547743018256
B4,roll_02,rf,pv_regime,night,85,400.13094546081186,473.29395750258465,37.52242515802902
B4,roll_02,rf,temp_bin,0,3,267.260440647294,375.2593552182145,13.634751710635365
B4,roll_02,rf,temp_bin,1,68,397.1243912061313,499.5976012837266,35.67359241622356
B4,roll_02,rf,temp_bin,2,65,619.4046361126195,787.3122482515722,138.97808307874186
B4,roll_02,rf,temp_bin,3,2,340.66930678236747,454.5318146379309,488.00657029382853
B4,roll_03,mlr,flag_demand_imputed,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,flag_pool_imputed,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,flag_pv_imputed,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,flag_temp_imputed,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,gaplendemandbin,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,gaplenpoolbin,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,gaplenpvbin,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,gaplentempbin,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,imputed_any,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,imputed_count,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,is_daylight,0,61,541.5778218055011,662.978675982464,51.836885768266136
B4,roll_03,mlr,is_daylight,1,63,507.50521690813815,661.4378039592566,136.67926958921163
B4,roll_03,mlr,overall,ALL,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,pool_on,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,pool_switch,0,124,524.2667402850667,662.1962616512174,94.94229045148846
B4,roll_03,mlr,pv_regime,high,7,889.9088670897481,1009.0930156831221,247.20794718673704
B4,roll_03,mlr,pv_regime,low,29,518.1299430514595,667.9468229476241,140.410392782106
B4,roll_03,mlr,pv_regime,med,19,425.2322918666182,553.5334414455848,130.96448508858168
B4,roll_03,mlr,pv_regime,night,69,517.0222004603182,642.5332483766915,50.46611272917805
B4,roll_03,mlr,temp_bin,1,24,430.2693186231597,514.7809095308214,57.43976455834526
B4,roll_03,mlr,temp_bin,2,92,572.2300924716495,716.4152450038575,107.23716438599598
B4,roll_03,mlr,temp_bin,3,8,254.68045512508513,315.3218776785382,66.05881788408175
B4,roll_03,persistence,flag_demand_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,flag_pool_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,flag_pv_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,flag_temp_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,gaplendemandbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,gaplenpoolbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,gaplenpvbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,gaplentempbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,imputed_any,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,imputed_count,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,is_daylight,0,61,497.80100867881475,705.1484230421763,43.40106352832232
B4,roll_03,persistence,is_daylight,1,63,537.9703452835627,674.2590562815245,137.4864105768242
B4,roll_03,persistence,overall,ALL,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,pool_on,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,pool_switch,0,124,518.2096232441302,689.6275557071873,91.20248985135149
B4,roll_03,persistence,pv_regime,high,7,930.2463895815833,1104.6681494983393,307.630188863596
B4,roll_03,persistence,pv_regime,low,29,486.93954023771073,595.72592485432,106.19747369468624
B4,roll_03,persistence,pv_regime,med,19,589.6545589852894,688.9608732205905,168.47062985214322
B4,roll_03,persistence,pv_regime,night,69,469.8780473563326,671.5780240977241,41.66708282877962
B4,roll_03,persistence,temp_bin,1,24,354.70746019293864,529.3095547406989,35.45298990054828
B4,roll_03,persistence,temp_bin,2,92,550.9145958752325,725.8532252353308,101.6086655201884
B4,roll_03,persistence,temp_bin,3,8,632.6089271400277,687.1363399747343,138.77996951213683
B4,roll_03,rf,flag_demand_imputed,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,flag_pool_imputed,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,flag_pv_imputed,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,flag_temp_imputed,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,gaplendemandbin,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,gaplenpoolbin,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,gaplenpvbin,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,gaplentempbin,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,imputed_any,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,imputed_count,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,is_daylight,0,61,429.4767117155479,565.0635369937357,36.698904971321376
B4,roll_03,rf,is_daylight,1,63,552.6241566381714,711.3125106936969,139.85004210102232
B4,roll_03,rf,overall,ALL,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,pool_on,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,pool_switch,0,124,492.04355873268713,643.5344101071485,89.10633754528236
B4,roll_03,rf,pv_regime,high,7,828.4678942374338,938.9173969200707,182.33548003211635
B4,roll_03,rf,pv_regime,low,29,566.0861816984412,723.4422595959508,177.97843241174235
B4,roll_03,rf,pv_regime,med,19,508.07176609830805,668.4175637059427,106.25107573314972
B4,roll_03,rf,pv_regime,night,69,422.38062605896425,558.4063543417471,37.57525386260614
B4,roll_03,rf,temp_bin,1,24,250.34930622650998,333.1430312133357,27.006151182674888
B4,roll_03,rf,temp_bin,2,92,555.3930529094883,709.4370987431014,100.76161113389281
B4,roll_03,rf,temp_bin,3,8,488.6071332180058,546.0787665689335,141.37125036408437
B4,roll_04,mlr,flag_demand_imputed,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,flag_pool_imputed,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,flag_pv_imputed,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,flag_temp_imputed,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,gaplendemandbin,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,gaplenpoolbin,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,gaplenpvbin,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,gaplentempbin,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,imputed_any,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,imputed_count,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,is_daylight,0,30,371.94401576661744,472.2096239905392,31.052750937171353
B4,roll_04,mlr,is_daylight,1,67,429.4505828156651,603.5417962850382,69.71388943232294
B4,roll_04,mlr,overall,ALL,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,pool_on,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,pool_switch,0,97,411.66504661492877,566.1869091453849,57.756836289492554
B4,roll_04,mlr,pv_regime,high,7,355.77095124450454,426.93703217174755,56.02737600891612
B4,roll_04,mlr,pv_regime,low,46,377.00360204575253,540.5282982449745,72.76792472204075
B4,roll_04,mlr,pv_regime,med,9,682.6931512413693,823.412173373945,89.61156983836159
B4,roll_04,mlr,pv_regime,night,35,398.70596593313184,541.8804558126576,30.182652064549625
B4,roll_04,mlr,temp_bin,1,17,298.34153816428613,361.38234221982765,24.746187471961512
B4,roll_04,mlr,temp_bin,2,56,461.72412694399384,655.0395223548003,68.14884519159655
B4,roll_04,mlr,temp_bin,3,23,380.2709104947564,455.90799956278573,57.921460539735016
B4,roll_04,mlr,temp_bin,4,1,256.9213226121707,256.9213226121707,33.199009914119685
B4,roll_04,persistence,flag_demand_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,flag_pool_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,flag_pv_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,flag_temp_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,gaplendemandbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,gaplenpoolbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,gaplenpvbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,gaplentempbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665
B4,roll_04,persistence,imputed_any,0,97,405.3907669372235,574.9845325894179,51.88674127212665
