mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
59.41270716985067,18.891027549487774,9.370425343513489,0.9728833681956564,10,0.7,16,5,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 5}",-541.7589924906066,-543.1445576384789,-410.00890791403936,-390.3600737832795,-246.26695822956796,-277.72852572258967,-401.54466929642695,114.99922339093722,22
57.10024253527323,17.59140781925154,9.882372577985128,1.9832979927938768,10,0.7,16,10,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 10}",-541.7589924906066,-543.1445576384789,-410.00890791403936,-390.3600737832795,-246.26695822956796,-277.72852572258967,-401.54466929642695,114.99922339093722,22
53.534658551216125,14.930369454176715,7.439129551251729,1.9144728497472443,10,0.7,16,20,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 20}",-541.7589924906066,-543.1445576384789,-410.00890791403936,-390.3600737832795,-246.26695822956796,-277.72852572258967,-401.54466929642695,114.99922339093722,22
32.4131867090861,3.530784008213018,6.99762765566508,1.3723777931945096,10,sqrt,4,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",-606.3264216299034,-589.0569922237364,-395.3089944114121,-445.03142066644295,-259.26681724490624,-351.3928684369889,-441.0639191022317,124.1061254242457,110
26.413000226020813,3.8858314219204986,5.463083227475484,1.1182971263433428,10,sqrt,4,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",-603.5679113980328,-590.9136995402937,-396.53144884190766,-443.16971775136227,-260.0923762717396,-358.9614605449901,-442.2061023913877,122.70137531451617,116
19.792732278505962,2.88243519524361,5.23953382174174,0.4420426122801501,10,sqrt,4,20,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20}",-611.3604847784596,-594.8493224815422,-395.80848048299777,-447.6416671346835,-259.91718071838847,-352.5639508634448,-443.69018107658604,126.06029890564007,123
18.941306074460346,4.743996673052278,5.040682435035706,0.32905941766613483,10,sqrt,8,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",-608.4697796595489,-597.4264862271269,-393.5205396918451,-449.0148341137007,-258.2615425596882,-363.04378351028384,-444.9561609603656,125.30663567784255,125
19.18738643328349,4.154404800135599,4.740875005722046,0.5763920087043505,10,sqrt,8,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",-608.4697796595489,-597.4264862271269,-393.5205396918451,-449.0148341137007,-258.2615425596882,-363.04378351028384,-444.9561609603656,125.30663567784255,125
19.35447871685028,3.8716623404373407,4.833959976832072,0.31415672744632606,10,sqrt,8,20,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 20}",-609.5921513228095,-599.115753877226,-393.4254732923208,-450.9730754808798,-258.66282939655196,-355.7103955232325,-444.57994648217004,126.64317803209059,124
18.358064651489258,3.2834113635320272,4.53366756439209,0.3733626226893902,10,sqrt,16,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 5}",-615.8060193745258,-606.2780560733988,-397.521791636923,-463.6548250790187,-256.3553568562216,-357.4025004571039,-449.50309157953194,129.69576368296887,133
18.412569443384807,3.718812495463024,5.117112358411153,1.128902415795695,10,sqrt,16,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 10}",-615.8060193745258,-606.2780560733988,-397.521791636923,-463.6548250790187,-256.3553568562216,-357.4025004571039,-449.50309157953194,129.69576368296887,133
17.437852303187054,3.22766694662836,5.851028402646382,1.1340220342988976,10,sqrt,16,20,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 20}",-615.8060193745258,-606.2780560733988,-397.521791636923,-463.6548250790187,-256.3553568562216,-357.4025004571039,-449.50309157953194,129.69576368296887,133
33.153978864351906,13.082558759253414,7.457357287406921,0.5235610296953969,20,0.3,4,5,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5}",-576.6568666890718,-555.6264301348931,-383.14218111533035,-410.4570853933863,-268.4156234845771,-291.6679256703103,-414.3276854145949,118.06732687531337,77
36.00975294907888,12.896182667698413,7.341435194015503,0.7812041305951667,20,0.3,4,10,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10}",-576.1984488151792,-554.8976240715131,-383.0866519495025,-410.08051261062775,-268.0534551625985,-292.97700206361435,-414.2156157788392,117.67055407268485,73
37.059590220451355,10.308930697715978,7.5383477210998535,0.7518833428948657,20,0.3,4,20,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 20}",-579.7382939380508,-557.6861324245374,-383.91171331843066,-413.28885227596976,-265.8570388036689,-289.6832897147641,-415.0275534125703,120.01065485142138,82
